# sampling,dynamics_fit,traj_opt,iteration
1.417088341712951660e+01 4.516005516052246094e-02 1.669018268585205078e-01 3.277934312820434570e+00
# sampling,dynamics_fit,traj_opt,iteration
1.250730025768280029e+02 4.285979270935058594e-02 1.756477355957031250e-01 3.341448307037353516e+00
4.002978706359863281e+01 9.046196937561035156e-02 1.754543781280517578e-01 3.152792215347290039e+00
